Tipo,X,Y,Z
Suelo,99.47035,-2.385476e-06,-84.07167
Suelo,6.4071217,1.6287095e-07,8.651218
Suelo,-70.28007,3.5397084e-06,-77.89204
Suelo,94.695305,-9.266141e-07,-36.96865
Suelo,-48.838657,2.1222531e-06,37.83447
Suelo,20.531193,1.421889e-06,55.860344
Suelo,16.324598,-1.6742806e-06,75.00058
Suelo,15.912361,-7.19348e-07,18.354929
Suelo,-38.50264,-8.458155e-07,-54.101547
Suelo,-47.584126,6.314622e-08,23.521889
Suelo,35.40036,3.5442758e-07,-18.794271
Suelo,-48.192074,-7.519775e-07,78.75642
Suelo,32.60431,2.1311025e-06,85.113914
Suelo,-12.8924465,2.9973098e-06,87.21842
Suelo,21.65523,9.46422e-07,81.617004
Suelo,29.232107,-1.0996955e-06,-3.0012455
Suelo,59.294125,-8.134298e-07,-65.03471
Suelo,-77.032486,-1.1063503e-06,28.016207
Suelo,47.765465,6.142609e-07,-52.04677
Suelo,-92.308685,3.2540652e-06,67.72702
Suelo,-54.193237,-4.086849e-06,-41.16174
Suelo,70.90635,1.1812831e-06,19.20415
Suelo,-80.465324,1.0686417e-06,-12.0152
Suelo,0.53881496,2.565062e-06,-75.91835
Suelo,24.229837,1.3101453e-06,-39.64311
Suelo,17.386486,-8.887496e-07,-33.25224
Suelo,-69.881676,-9.550863e-07,36.487015
Suelo,-63.51882,1.4651205e-06,17.047369
Suelo,65.21047,1.8143173e-06,-62.03465
Suelo,28.703938,2.3439575e-06,79.1097
Suelo,62.091316,2.9339672e-06,37.452347
Suelo,-75.04002,-3.2458113e-06,-37.943172
Suelo,55.847485,6.2131016e-07,75.55585
Suelo,90.63412,4.6746663e-07,32.437847
Suelo,22.248175,4.04604e-06,-29.587683
Suelo,-56.814865,1.2199689e-06,-89.28041
Suelo,26.555805,5.189222e-07,-53.925453
Suelo,-35.648582,3.3602628e-06,-52.187862
Suelo,77.716354,1.2284825e-06,-88.75436
Suelo,88.992836,-1.962415e-06,39.05495
Suelo,93.160446,4.56837e-06,28.585276
Suelo,39.25594,1.7202633e-06,98.17941
Suelo,5.161558,1.2038299e-07,17.81109
Suelo,28.755962,2.4594424e-06,12.837459
Suelo,56.36263,1.3273348e-07,85.67333
Suelo,33.546535,3.9240604e-08,3.7905073
Suelo,43.6009,2.2097074e-06,-96.57998
Suelo,-26.87677,2.6227917e-07,-30.402977
Suelo,1.4516577,3.279761e-06,8.9231615
Suelo,16.73876,4.619742e-07,29.204063
Suelo,-37.54819,-2.1463293e-06,-5.2289743
Suelo,97.75508,4.6279456e-07,20.787607
Suelo,80.018974,-1.8185676e-06,76.051926
Suelo,-47.574028,2.6820376e-06,-23.289495
Suelo,-94.603424,-1.6063914e-06,29.524834
Suelo,74.19847,3.2582489e-07,5.4672146
Suelo,-8.763592,1.2309933e-06,30.578014
Suelo,83.77655,1.1704915e-06,9.417355
Suelo,21.748526,2.569715e-06,46.15597
Suelo,85.26342,4.976364e-07,-51.777977
Suelo,-79.36144,1.3394465e-06,72.3479
Suelo,-15.5467415,1.7251041e-06,-60.244217
Suelo,79.83073,2.5604295e-06,-16.046818
Suelo,-2.1709168,-1.3626332e-06,-52.23481
Suelo,-66.74887,5.3931217e-07,-98.0426
Suelo,57.395294,-2.3218654e-06,-30.379316
Suelo,96.338486,8.5732336e-07,38.827915
Suelo,-67.33863,2.0143984e-06,80.78225
Suelo,-5.997797,-1.4415905e-06,30.849401
Suelo,-25.107193,2.1984583e-06,63.15642
Suelo,46.257214,1.8449084e-06,-16.79583
Suelo,17.532845,1.3810256e-06,-31.408924
Suelo,25.72165,-5.307804e-07,32.72899
Suelo,-18.900316,3.557535e-06,-98.21526
Suelo,-46.63835,-7.832109e-07,5.483683
Suelo,-16.642948,1.4326604e-06,63.337852
Suelo,59.369312,2.7520923e-06,-39.42274
Suelo,49.52171,-2.4168794e-06,-79.88552
Suelo,-74.306984,2.4652463e-06,-87.930214
Suelo,-34.66718,-3.9711972e-07,75.11209
Suelo,-52.12269,-3.4935638e-06,64.199684
Suelo,82.6907,-4.530666e-07,-27.906979
Suelo,-79.825005,8.539155e-07,78.23843
Suelo,-50.989117,-1.6825829e-06,-74.060875
Suelo,78.82353,3.3999395e-06,-55.27844
Suelo,3.7693932,1.83934e-06,-9.281332
Suelo,60.5873,-3.882178e-09,19.952293
Suelo,55.186844,-1.6853851e-06,-15.8088
Suelo,76.27859,2.6359667e-06,7.616873
Suelo,-78.32213,1.9216095e-06,80.75482
Suelo,-66.550156,-1.7433478e-06,-47.202835
Suelo,77.18316,4.3618984e-06,35.664917
Suelo,-6.606544,1.8220135e-06,64.9106
Suelo,88.66177,-1.346396e-06,-41.93517
Suelo,81.261505,2.21378e-06,70.306946
Suelo,74.726875,-5.0570816e-07,80.37741
Suelo,9.248404,-2.2307609e-06,25.369167
Suelo,-89.94377,4.7706453e-07,-47.16249
Suelo,-7.726542,-1.6595068e-06,49.21599
Suelo,44.052414,2.8989907e-06,-88.18627
Suelo,95.66999,-2.1365604e-06,29.757689
Suelo,36.99259,-1.8077724e-06,7.6204066
Suelo,88.550804,-1.5271485e-07,-89.95464
Suelo,-16.159931,-3.4579687e-06,91.37976
Suelo,-97.88292,3.1129316e-06,95.21349
Suelo,8.438831,1.7130451e-06,40.448544
Suelo,-11.225225,2.6678388e-06,17.012293
Suelo,-85.1636,7.406313e-07,-38.121975
Suelo,-80.11443,2.3400135e-06,-82.48622
Suelo,6.0615416,-5.612874e-07,-56.155735
Suelo,76.07315,1.0522181e-06,-2.351685
Suelo,81.592865,-1.0193316e-06,26.113445
Suelo,72.734215,-2.45502e-06,62.105705
Suelo,71.158585,-1.3605722e-07,-25.83337
Suelo,63.208263,-1.7153625e-06,-78.03518
Suelo,34.982983,4.3511977e-07,50.961723
Suelo,-44.325954,2.110819e-06,-70.050156
Suelo,66.03429,8.792497e-07,-40.820827
Suelo,-57.94715,-5.248771e-07,97.21796
Suelo,39.011593,-4.5519778e-07,-86.807526
Suelo,59.16452,6.822629e-07,-56.85548
Suelo,12.907395,1.2404848e-07,-71.77876
Suelo,77.32786,3.4713566e-06,90.45293
Suelo,54.69271,2.0441475e-06,64.33491
Suelo,36.244488,8.3169516e-07,9.344723
Suelo,63.31396,1.9280296e-06,74.0175
Suelo,-27.614227,1.936423e-06,-57.795906
Suelo,-22.645126,2.556053e-07,14.746688
Suelo,33.87099,2.029621e-06,-39.675144
Suelo,88.26383,1.158196e-08,51.075996
Suelo,-48.364853,-2.5814124e-06,-89.3732
Suelo,-86.17477,8.5908096e-07,-34.092236
Suelo,-32.385002,-1.5371158e-06,27.796825
Suelo,74.55664,4.945032e-07,-17.725958
Suelo,-60.940914,1.2243345e-07,-30.28379
Suelo,-77.152374,-1.4236853e-06,-47.678154
Suelo,42.11501,-3.030027e-08,25.69883
Suelo,-83.13956,2.2731883e-06,21.641146
Suelo,39.39611,5.1825464e-07,-48.20253
Suelo,38.31929,-2.2011845e-06,48.393394
Suelo,42.856873,-2.252982e-06,-69.64712
Suelo,-87.72741,1.0987997e-06,-61.357834
Suelo,41.290867,3.6302208e-07,53.33306
Suelo,-42.427753,1.1787661e-06,87.76449
Suelo,-2.5557628,-4.3183013e-07,-59.522083
Suelo,-35.415882,2.59226e-07,75.02959
Suelo,-67.6656,1.444103e-06,15.591419
Suelo,26.30306,-4.040281e-06,95.51768
Suelo,56.495537,-3.6103374e-06,-48.699867
Suelo,-53.67194,-2.2451063e-06,3.932077
Suelo,-29.719961,1.5072483e-06,57.814777
Suelo,28.86739,-8.3198756e-07,-25.234348
Suelo,84.79474,-2.4945282e-06,97.77639
Suelo,7.80495,-3.0866977e-07,-54.929962
Suelo,-36.04299,3.7866512e-06,23.72034
Suelo,99.76288,1.3362041e-06,20.7949
Suelo,-9.236806,1.8267729e-06,96.26677
Suelo,-5.0993404,1.6657577e-07,5.0002556
Suelo,-76.35534,-1.0429644e-06,80.17049
Suelo,14.384461,-8.704329e-07,28.128168
Suelo,95.96061,-2.5900863e-07,99.5439
Suelo,-55.41787,3.856776e-07,47.477196
Suelo,52.429485,1.2164987e-06,-91.11222
Suelo,-89.656624,1.3424128e-06,46.314194
Suelo,-2.1683598,1.7414559e-06,-7.6691146
Suelo,-31.681292,7.329236e-07,31.667423
Suelo,-25.47494,-1.9239087e-07,-16.815968
Suelo,73.48773,-9.65777e-07,69.98049
Suelo,-6.3264694,-1.8811033e-06,41.82407
Suelo,-65.08718,-5.980255e-07,-81.79789
Suelo,-54.87765,8.868353e-07,-26.638884
Suelo,-50.5618,-9.513601e-07,99.97011
Suelo,58.40924,-7.239696e-07,4.966708
Suelo,-98.23141,1.1608677e-06,10.364756
Suelo,-39.308826,-2.8164504e-06,-1.9130291
Suelo,19.13293,2.6108928e-06,17.609966
Suelo,-4.4483,-1.3978895e-06,38.20582
Suelo,-60.52406,7.112703e-08,42.54021
Suelo,-4.171393,-9.260548e-07,29.368982
Suelo,-1.3982815,-3.8715189e-07,-65.37783
Suelo,-38.706993,-3.5974977e-06,-29.0171
Suelo,-66.49865,-3.8982616e-06,82.995895
Suelo,91.41283,1.1141378e-07,5.7753897
Suelo,-37.104267,-1.6606919e-08,3.9059281
Suelo,-20.368916,1.8117898e-06,7.6359777
Suelo,-85.60374,2.7812498e-06,-3.776753
Suelo,-40.101944,-9.718897e-07,26.978596
Suelo,-1.7203315,1.5023302e-06,41.01274
Suelo,-77.385155,-1.1763213e-06,-92.57919
Suelo,-29.881147,6.399482e-07,96.13793
Suelo,-97.77053,-2.4418823e-06,-31.161781
Suelo,70.87005,-5.5158284e-07,-10.56121
Suelo,58.528294,-1.2943599e-06,99.27003
Suelo,34.377716,-1.6474405e-07,42.80334
Suelo,-88.05741,-2.8057193e-06,-60.1912
Suelo,-63.393093,2.5076588e-08,-62.90139
Suelo,24.234089,1.0485533e-06,-89.17851
Suelo,26.381634,1.1262114e-06,-75.19711
Suelo,35.2554,1.361758e-06,92.87648
Suelo,-82.206894,-7.244689e-07,74.77597
Suelo,-46.332222,1.8394742e-06,-82.04459
Suelo,-20.458609,-2.74373e-06,48.35878
Suelo,67.89496,-3.0286303e-06,-50.342693
Suelo,82.33932,-2.2455142e-06,-37.751865
Suelo,-18.541594,-3.481225e-07,26.58336
Suelo,-31.890396,-2.3039365e-07,46.691708
Suelo,36.37957,2.6775415e-06,70.72014
Suelo,-25.506308,-1.6818797e-06,-88.70171
Suelo,34.90165,1.2645257e-06,-67.4658
Suelo,30.947994,-4.338115e-06,31.02763
Suelo,69.801994,2.2495828e-06,55.768612
Suelo,67.125046,-2.4598298e-06,-36.84302
Suelo,30.637888,8.6678665e-07,78.20859
Suelo,-77.35053,2.3065834e-06,56.70062
Suelo,-8.914018,1.2212117e-06,-59.885113
Suelo,70.287636,1.1787415e-07,98.583435
Suelo,29.134693,-1.3562512e-06,64.6234
Suelo,56.78042,-3.4539053e-06,-56.401505
Suelo,9.841531,-3.157018e-06,76.79218
Suelo,39.94332,-1.0513495e-06,63.131554
Suelo,-71.96357,1.4069587e-07,78.230736
Suelo,63.435673,-8.9594346e-07,49.0571
Suelo,-63.436356,-1.1815173e-06,13.093043
Suelo,-36.782997,-1.9733038e-06,75.27495
Suelo,-49.533127,1.8208166e-06,44.380108
Suelo,-46.61848,7.6299625e-07,60.310028
Suelo,-9.971944,9.3195194e-07,-18.349298
Suelo,22.874073,6.6322104e-07,-67.9561
Suelo,81.76642,6.0637103e-07,-95.88613
Suelo,-43.384197,-9.686319e-07,-4.3298464
Suelo,77.27887,6.765092e-07,-14.202115
Suelo,42.87263,-1.6107167e-06,79.020096
Suelo,-44.586163,-3.4001164e-07,87.56282
Suelo,37.544945,4.7581307e-07,-48.594498
Suelo,-55.906506,2.8972336e-06,-44.394928
Suelo,-9.326481,1.2177056e-06,-63.24548
Suelo,96.15436,-7.499684e-07,-29.748495
Suelo,47.275143,-1.4380507e-06,72.14034
Suelo,-84.96292,4.8446054e-08,66.887344
Suelo,58.668957,-5.5055443e-07,-55.595554
Suelo,-15.343712,2.0523842e-06,17.061838
Suelo,-3.4479597,-5.159086e-08,-54.80144
Suelo,-64.334366,9.380383e-07,-23.319002
Suelo,-71.43364,-5.666443e-07,31.884706
Suelo,34.65803,-2.7463902e-06,-47.834755
Suelo,40.241375,-1.0784033e-06,81.90017
Suelo,22.43469,-1.6058659e-06,-74.87195
Suelo,-4.191665,2.6180142e-06,34.639267
Suelo,62.750713,-1.598143e-06,20.099854
Suelo,68.581314,3.986672e-06,-81.365715
Suelo,14.330862,2.5531263e-06,-65.53421
Suelo,-40.973843,-1.1743675e-06,11.745126
Suelo,55.02803,2.5452455e-06,-63.134365
Suelo,-1.1884745,3.0487327e-06,-30.399412
Suelo,-4.5912137,-6.6821576e-07,-41.68588
Suelo,-51.52328,-8.818215e-07,99.048
Suelo,19.868496,4.6419555e-06,-79.917755
Suelo,17.20453,1.7524299e-06,47.191193
Suelo,-46.67772,-1.272997e-07,-0.43859115
Suelo,19.776861,2.5470463e-06,89.69474
Suelo,30.959452,-3.0336723e-06,96.6164
Suelo,-25.745358,6.3176435e-07,-39.544834
Suelo,84.30803,1.2126475e-07,-23.128616
Suelo,3.8592129,-1.3159229e-07,-77.70936
Suelo,-63.034958,1.0976579e-06,-47.312256
Suelo,-47.985886,1.8488618e-06,13.537669
Suelo,92.28683,2.6722482e-06,78.99081
Suelo,61.39226,4.1831504e-07,-4.0600095
Suelo,30.185053,-1.026543e-06,94.944084
Suelo,-42.506027,-4.0331543e-07,-18.529072
Suelo,-38.897827,-2.7908509e-06,-72.89076
Suelo,0.712594,1.3390663e-06,27.62966
Suelo,-18.50436,-1.5906271e-06,72.30396
Suelo,-37.25284,2.1703777e-06,95.6213
Suelo,-76.01631,6.238265e-07,-92.590225
Suelo,17.03428,-1.3976007e-06,70.95965
Suelo,-81.845406,-1.3847475e-06,2.1093898
Suelo,98.53797,5.7871785e-07,16.801052
Suelo,58.56958,-1.2848634e-06,25.13446
Suelo,80.21511,8.825182e-07,93.90606
Suelo,-48.432323,2.6178013e-06,58.701817
Suelo,-8.347803,1.1875597e-06,5.3626537
Suelo,51.827778,-3.9411216e-06,96.728134
Suelo,34.532078,2.5919098e-07,96.62849
Suelo,-34.770817,1.1361881e-06,13.999727
Suelo,52.296097,-2.19196e-06,-2.6028311
Suelo,9.891348,-1.4131247e-06,89.450584
Suelo,88.55752,-2.8861473e-06,52.330822
Suelo,99.07299,-1.0116999e-06,57.77699
Suelo,-53.13495,-1.0149524e-06,53.571354
Suelo,35.108665,4.022807e-06,33.40712
Suelo,21.099201,-1.2012606e-08,75.87836
Suelo,-7.427221,-1.0232798e-06,-19.600403
Suelo,-24.067986,7.09681e-07,-23.476099
Suelo,86.59675,-1.4018838e-06,-35.89955
Suelo,31.294113,-3.3575411e-06,-89.54853
Suelo,16.40096,3.0255146e-06,-45.220245
Suelo,-86.20201,-2.8977456e-07,68.124794
Suelo,-62.50323,1.3997806e-08,26.134817
Suelo,-56.362633,-1.6498052e-07,-57.634747
Suelo,-88.62834,1.7237146e-06,-38.47146
Suelo,23.536346,-1.2977584e-06,64.28431
Suelo,53.575348,4.8868205e-06,-90.31368
Suelo,50.36735,-7.450237e-07,33.250404
Suelo,-61.4694,2.5325808e-06,-48.197807
Suelo,-47.99063,-3.37732e-06,-4.512462
Suelo,-28.673409,-6.161167e-08,40.623146
Suelo,-58.167904,2.7922647e-06,56.03414
Suelo,23.353188,1.9105414e-06,-42.762604
Suelo,7.516231,4.1839985e-06,-39.131687
Suelo,21.89849,5.874649e-07,5.9551153
Suelo,86.42133,-8.711386e-07,66.01029
Suelo,-8.915581,2.3661682e-06,-78.69334
Suelo,22.549292,8.3787063e-07,17.153927
Suelo,-45.07263,5.30521e-07,48.645294
Suelo,85.54274,-2.6112411e-07,-70.15294
Suelo,22.220085,9.975797e-07,-65.152885
Suelo,-41.649105,-2.0296065e-06,-0.19756381
Suelo,79.811806,2.2380955e-06,-33.601025
Suelo,91.17942,3.412547e-07,29.301361
Suelo,-63.66242,-3.513917e-07,48.09403
Suelo,73.0601,-2.6795778e-06,61.98238
Suelo,-76.352844,4.284159e-07,-31.039175
Suelo,46.25364,-1.9438203e-06,38.859184
Suelo,92.87855,2.3955963e-06,-82.89169
Suelo,-3.4682894,6.045111e-07,64.94561
Suelo,-16.823452,-3.9749466e-09,-51.593216
Suelo,-81.782585,5.249667e-07,-8.251562
Suelo,-43.875946,2.7642964e-06,54.379078
Suelo,49.0753,-2.0819743e-07,26.505379
Suelo,44.332386,1.3542051e-06,97.83751
Suelo,-76.7956,-2.8400427e-06,58.571922
Suelo,59.405437,1.2632377e-06,24.316256
Suelo,94.49027,-2.3764624e-06,-40.559326
Suelo,13.105639,-3.1512286e-07,12.210332
Suelo,77.31419,1.3617246e-06,-72.76701
Suelo,-89.34991,1.5077667e-06,-67.95725
Suelo,-20.191984,9.227831e-07,30.196985
Suelo,13.660436,2.2503546e-06,-68.82218
Suelo,23.999374,-1.6830829e-06,81.84058
Suelo,-19.890978,-1.1153952e-06,-9.196713
Suelo,-69.26577,1.3009012e-06,-93.10461
Suelo,-36.30642,2.063922e-06,-23.816368
Suelo,-97.039024,-1.6410711e-06,-40.540897
Suelo,1.9726045,2.3669684e-06,-5.7315965
Suelo,-32.63494,3.5294138e-06,25.530552
Suelo,36.36311,1.9836407e-06,78.4048
Suelo,-97.3485,2.3143293e-06,83.185165
Suelo,-52.2205,-5.989614e-08,-61.583153
Suelo,-49.372158,-1.4903371e-06,-73.927216
Suelo,89.772224,4.7370736e-07,-19.172596
Suelo,-16.608606,1.4378063e-06,96.143715
Suelo,12.551684,3.1035863e-06,68.10191
Suelo,-95.160706,2.6354883e-07,-51.033245
Suelo,39.570637,-1.3283413e-06,61.743587
Suelo,42.297523,2.9504008e-07,-45.302536
Suelo,-49.607674,-1.8280234e-06,-16.283821
Suelo,68.91193,-1.9547035e-06,-30.618078
Suelo,-19.016273,1.1918264e-06,74.73787
Suelo,80.2774,-5.790803e-07,-57.66591
Suelo,23.229126,7.3480555e-07,-57.473415
Suelo,0.21143673,6.857972e-07,60.997192
Suelo,32.07331,-1.5288263e-06,-95.77027
Suelo,-63.766968,5.1765164e-07,-11.5447
Suelo,-92.4914,2.9538091e-06,-34.738037
Suelo,-88.52128,-1.2577191e-06,42.511703
Suelo,78.41777,-2.9816292e-06,62.789444
Suelo,59.932453,1.5150808e-06,14.697876
Suelo,-78.01386,-7.262722e-07,-67.09773
Suelo,87.89967,-1.2404757e-06,-84.96255
Suelo,-8.260424,5.529091e-08,63.228996
Suelo,-54.22957,-3.6119377e-07,50.20249
Suelo,-21.986406,8.2085717e-07,-50.930843
Suelo,-79.36145,1.6623526e-06,3.1943963
Suelo,-77.79424,3.3870947e-07,53.152664
Suelo,22.031021,-1.4311654e-06,28.746193
Suelo,1.5796169,3.6126512e-06,-5.4601088
Suelo,-39.350727,2.7110082e-06,-86.75795
Suelo,-35.28952,6.413161e-07,-62.260513
Suelo,-72.97029,1.4907484e-06,-6.643396
Suelo,-6.953907,2.4456149e-06,15.5304365
Suelo,25.733696,-1.18308435e-07,-69.388916
Suelo,52.438747,5.9092235e-07,-35.035217
Suelo,60.800922,6.4601284e-07,64.34052
Suelo,-49.43621,-2.2554927e-06,93.85532
Suelo,36.004204,-1.5398743e-06,-47.383278
Suelo,-23.923616,2.2265863e-06,-54.91774
Suelo,54.249878,-5.571883e-07,60.3567
Suelo,3.7580628,1.2793657e-06,34.827484
Suelo,33.901215,5.270813e-07,-2.1342406
Suelo,77.86628,-5.0449553e-06,66.263756
Suelo,34.48288,1.2974306e-06,-97.504265
Suelo,-36.09658,2.4652381e-06,-97.08801
Suelo,65.57877,-9.402647e-07,64.17346
Suelo,98.92291,-2.816023e-07,-74.09625
Suelo,-43.651566,6.936921e-07,18.194323
Suelo,-28.880688,2.475901e-06,-45.83265
Suelo,54.650642,1.6054664e-06,29.773243
Suelo,4.498058,-8.9436355e-07,-79.5375
Suelo,-51.031773,-1.6489957e-07,57.072426
Suelo,45.099133,-3.0566616e-07,91.247856
Suelo,-26.351095,-8.8576417e-07,-57.03259
Suelo,-46.48189,9.367683e-07,-61.46471
Suelo,11.087684,3.1123636e-06,-88.99283
Suelo,77.387856,1.2793698e-06,86.746254
Suelo,31.676546,-1.6538324e-06,57.14759
Suelo,-32.95613,-8.0841164e-07,-26.18801
Suelo,27.469564,-1.4816478e-06,85.928055
Suelo,-60.967182,-6.235041e-09,-42.45069
Suelo,-16.984285,-1.9601862e-07,16.773916
Suelo,9.550819,1.6003459e-06,32.464554
Suelo,62.652958,2.1048836e-06,60.712784
Suelo,59.448864,-7.202016e-08,-94.774574
Suelo,-41.882854,5.440286e-07,-23.924122
Suelo,53.225014,7.220815e-07,-89.68239
Suelo,-50.189995,-7.335964e-07,50.072098
Suelo,20.659143,6.0999264e-07,67.62687
Suelo,-59.432514,-2.474565e-06,91.81414
Suelo,-50.13455,-1.783193e-06,-64.26492
Suelo,48.15336,2.2140293e-06,-87.76712
Suelo,-17.018276,1.7837274e-06,65.94249
Suelo,32.312584,7.0664487e-07,13.941423
Suelo,29.114782,3.5507342e-06,-43.49952
Suelo,68.641815,3.0593321e-06,-92.9108
Suelo,20.16619,1.5424682e-06,-34.77613
Suelo,74.229004,7.52377e-07,-70.37642
Suelo,-70.28167,-1.8657397e-06,6.535248
Suelo,-49.76934,-3.2539465e-06,78.61962
Suelo,-63.176643,2.3451385e-06,33.318256
Suelo,70.97546,-3.0926442e-06,-59.75417
Suelo,20.138165,4.086016e-06,28.060156
Suelo,22.207415,6.526752e-07,-85.76978
Suelo,-6.939404,9.656687e-07,95.10043
Suelo,-3.971565,-8.575903e-07,-32.224472
Suelo,67.41328,1.1043085e-08,-46.450584
Suelo,70.30451,1.3785889e-06,18.19314
Suelo,-20.967417,1.6578356e-06,14.83636
Suelo,-0.18376732,-3.6767124e-06,-38.848396
Suelo,-1.1308041,2.260947e-07,-96.87992
Suelo,27.627623,1.0286858e-06,43.28832
Suelo,61.966072,1.5410076e-06,-39.354046
Suelo,-41.027096,8.651359e-07,14.158638
Suelo,-25.508942,-2.6450584e-07,42.986336
Suelo,-42.241108,-9.769069e-07,-69.651855
Suelo,9.288425,6.6120265e-07,-97.031
Suelo,93.32297,-1.9164522e-06,24.770428
Suelo,-0.774583,-7.5872686e-07,-90.17414
Suelo,-80.24714,2.4356416e-06,-68.46145
Suelo,65.153366,5.0188464e-07,-50.96488
Suelo,6.880363,1.7423754e-06,1.3780391
Suelo,3.166828,2.0541356e-06,9.786473
Suelo,14.927288,9.638836e-07,-19.765865
Suelo,-48.280636,-3.6101865e-06,76.53278
Suelo,-69.180824,1.31006e-06,-68.572586
Suelo,87.04123,-8.192019e-07,-51.52539
Suelo,72.547874,2.0505686e-06,29.720806
Suelo,64.47893,-1.2471519e-06,81.45218
Suelo,-9.137338,3.472942e-07,49.341667
Suelo,62.401005,1.4772486e-06,72.7308
Suelo,-80.135345,2.1206956e-06,-15.504069
Suelo,72.18824,9.2798996e-07,-23.80263
Suelo,58.877235,-1.2915807e-06,-15.748893
Suelo,-73.37162,-1.3349181e-06,41.027992
Suelo,83.82293,-1.7203895e-06,61.075325
Suelo,28.127836,1.4270915e-06,36.519676
Suelo,75.12034,2.5527447e-07,41.120308
Suelo,-81.84341,-9.015639e-08,-15.916006
Suelo,-33.789227,-1.89393e-06,58.64428
Suelo,46.239803,-2.1706514e-06,94.74569
Suelo,94.60442,-5.811153e-07,73.30432
Suelo,4.5754924,1.1237635e-06,-6.819305
Suelo,63.47617,-7.553549e-07,41.730247
Suelo,72.86429,-2.8760041e-06,5.2286725
Suelo,-45.400677,2.653686e-06,47.79188
Suelo,63.490124,1.1923346e-06,-64.66197
Suelo,-25.506721,-1.4417201e-06,-35.162594
Suelo,-46.333122,2.5206332e-06,-35.832115
Suelo,2.2868319,1.3362826e-06,-6.0090756
Suelo,10.176859,3.935522e-06,-55.785442
Suelo,-28.004946,2.6132693e-07,64.16199
Suelo,40.5543,-6.777791e-07,9.565073
Suelo,-62.836765,2.2316199e-06,51.631527
Suelo,13.626332,-5.737222e-07,-61.596954
Suelo,-54.27001,-2.2645972e-06,42.13987
Suelo,37.265404,-1.533363e-06,49.060234
Suelo,11.150269,6.031105e-07,98.55902
Suelo,-71.20811,4.072108e-07,-66.45638
Suelo,51.868065,-1.9459528e-06,-23.817266
Suelo,-57.29322,9.082137e-07,89.049614
Suelo,90.834465,6.2689264e-07,33.564163
Suelo,-2.5793545,-1.501319e-06,-60.318134
Suelo,77.65211,8.5355714e-07,-19.124023
Suelo,36.541504,1.2932196e-06,-77.46966
Suelo,80.30666,1.0971639e-06,-34.07191
Suelo,6.162961,5.6238275e-07,-81.23427
Suelo,69.651924,1.9346817e-06,96.32969
Suelo,-90.07166,-2.686042e-06,25.60923
Suelo,79.83747,1.1032901e-06,54.50496
Suelo,43.11201,-3.9050847e-06,-36.637245
Suelo,14.908219,-3.6168285e-06,52.578373
Suelo,98.17618,-1.1881341e-06,9.168858
Suelo,83.671364,-1.7244538e-06,-39.924294
Suelo,30.893633,1.4628263e-06,-83.2825
Suelo,-2.5494046,-2.4086376e-08,-64.258804
Suelo,7.492977,-1.2596174e-06,-72.93134
Suelo,-73.57113,2.4139604e-06,93.99416
Suelo,51.425255,2.485158e-06,-90.70292
Suelo,-7.358536,2.1174724e-06,-86.15218
Suelo,-32.807835,-5.7820944e-07,53.317432
Suelo,26.739187,5.0594645e-07,-93.87372
Suelo,36.154354,3.794838e-06,19.158484
Suelo,9.056647,-9.1679385e-07,22.215666
Suelo,55.0163,1.6722579e-06,40.925846
Suelo,59.755596,1.6834674e-06,-52.4664
Suelo,68.57087,-9.0061576e-07,-24.639914
Suelo,-66.321724,-1.1543743e-06,-55.940884
Suelo,47.842865,-2.0867121e-06,-44.741375
Suelo,67.5866,1.5244423e-06,82.3254
Suelo,-40.319263,-3.2273995e-06,2.3328686
Suelo,-30.179556,1.3855631e-06,-33.919548
Suelo,-51.962486,3.1103446e-06,-60.77514
Suelo,-86.181885,-1.9307204e-06,34.97364
Suelo,-40.282192,2.1664064e-06,-81.19858
Suelo,95.236015,-1.7118682e-06,-33.20501
Suelo,10.562907,3.5633775e-06,-76.64989
Suelo,-36.52306,3.8334474e-07,12.743709
Suelo,14.779616,-2.2401518e-06,38.830734
Suelo,-91.85249,-5.2873565e-07,61.179886
Suelo,72.16028,-2.0910602e-07,-2.1751277
Suelo,78.3344,2.589983e-06,-52.150444
Suelo,-71.526344,2.7148958e-06,82.810974
Suelo,65.31089,3.7831642e-06,83.12155
Suelo,92.00853,-1.5361165e-06,35.936573
Suelo,34.456436,2.8128852e-06,30.968494
Suelo,95.908966,-2.642248e-07,30.88782
Suelo,92.49229,-1.2468063e-06,-31.405773
Suelo,-17.998558,1.6858241e-06,-88.97224
Suelo,49.646603,1.9145632e-06,12.096963
Suelo,-70.24643,-4.274092e-06,25.88737
Suelo,-46.907654,-1.4182008e-06,95.70852
Suelo,40.189728,-6.805185e-07,97.11787
Suelo,24.619005,5.204904e-07,39.705456
Suelo,-26.132383,-2.9487346e-06,81.059654
Suelo,81.23516,2.595807e-07,-96.487335
Suelo,-45.383812,1.7957116e-06,-75.9506
Suelo,12.873564,2.0252735e-06,-48.002262
Suelo,-73.555954,2.9454077e-07,-98.17233
Suelo,-67.81867,9.637979e-07,-49.756157
Suelo,13.087338,2.9023795e-06,-76.58287
Suelo,-82.195656,1.4688919e-06,-94.179634
Suelo,-54.278767,7.474828e-07,68.5058
Suelo,19.25521,3.8974067e-06,38.55583
Suelo,36.681293,-9.597898e-09,24.24817
Suelo,52.955826,-3.2984985e-07,3.7666109
Suelo,-79.917595,2.5749903e-06,-12.383639
